ID;AtcCode;Name;FormOfInjection;Strength;LegalStatus;Reimbursement;Manufacturer;Spc;Pil;ValidFrom;ValidTo
4154;A10BK03;JARDIANCE;film-coated tablet;25mg;Prescription;Yes;Boehringer Ingelheim International GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002677/WC500168592.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002677/WC500168592.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4155;R03AC02;SALBUTAMOL SANDOZ 100 MIKROGRAMMI/ANNUSES;pressurised inhalation, suspension;100mcg 1annust;Prescription;No;Sandoz Pharmaceuticals d.d.;SPC_1270673.pdf;PIL_1270673.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4156;G04BE10;SPEDRA;tablet;50mg;Prescription;No;Menarini International Operations Luxembourg S.A.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002581/WC500145206.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002581/WC500145206.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4157;L01AX03;TEMOZOLOMIDE SANDOZ;capsule, hard;20mg;Prescription;No;Sandoz GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001128/WC500079539.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001128/WC500079539.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4158;N03AX11;TOPIRAMATE ORION;film-coated tablet;100mg;Prescription;Yes;Orion Corporation;SPC_1309878.pdf;PIL_1309878.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4159;J05AF05;EPIVIR;film-coated tablet;300mg;Prescription;No;ViiV Healthcare UK Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000107/WC500027572.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000107/WC500027572.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4160;N06AX16;LANVEXIN;prolonged-release capsule, hard;75mg;Prescription;No;G.L. Pharma GmbH;SPC_1261505.pdf;PIL_1261505.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4161;L02BG03;ANASTROZOLE SANOSWISS 1 MG;film-coated tablet;1mg;Prescription;Yes;UAB SanoSwiss;SPC_1240490.pdf;PIL_1240490.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4162;L01XE33;IBRANCE;capsule, hard;75mg;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003853/WC500217196.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003853/WC500217196.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4163;N05AX15;REAGILA;capsule, hard;3mg;Prescription;No;Gedeon Richter Plc.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002770/WC500234924.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002770/WC500234924.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4164;C10AA01;SIMVASTATIN ACCORD;film-coated tablet;10mg;Prescription;Yes;Accord Healthcare Limited;SPC_1334449.pdf;PIL_1334449.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4165;B01AF02;ELIQUIS;film-coated tablet;5mg;Prescription;Yes;Bristol-Myers Squibb/Pfizer EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002148/WC500107728.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002148/WC500107728.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4166;B02BD02;ADVATE;powder and solvent for solution for injection;1000RÜ;Prescription;No;Baxter AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000520/WC500022467.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000520/WC500022467.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4167;C02KX01;BOSENTAN ACCORD;film-coated tablet;62,5mg;Prescription;No;Accord Healthcare Limited;SPC_1628782.pdf;PIL_1628782.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4168;A02BA02;RANITIDINE ACCORD;film-coated tablet;150mg;Prescription;Yes;Accord Healthcare Limited;SPC_1581599.pdf;PIL_1581599.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4169;A02BC02;NOLPAZA;gastro-resistant tablet;20mg;OTC,Prescription;Yes;KRKA d.d., Novo mesto;SPC_1249770.pdf;PIL_1249770.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4170;J07BM03;GARDASIL 9;suspension for injection;1annus 0.5ml;Prescription;No;MSD VACCINS;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003852/WC500189111.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003852/WC500189111.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4171;C09DB01;DAFIRO;film-coated tablet;160mg +5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000776/WC500034361.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000776/WC500034361.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4172;N03AX16;PREGABALIN PFIZER;capsule, hard;225mg;Prescription;No;Pfizer Europe MA EEIG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003880/WC500166172.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003880/WC500166172.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4173;N06DX01;AXURA;film-coated tablet;10mg;Prescription;Yes;Merz Pharmaceuticals GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000378/WC500029678.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000378/WC500029678.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4174;V08CA02;DOTAREM;solution for injection;0,5mmol 1ml;Prescription;No;Guerbet;SPC_1619816.pdf;PIL_1619816.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4175;C09CA06;CANDESARTAN ACTAVIS;tablet;16mg;Prescription;Yes;Actavis Group PTC ehf;SPC_1455061.pdf;PIL_1455061.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4176;C02KX05;ADEMPAS;film-coated tablet;2mg;Prescription;Yes;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002737/WC500165034.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002737/WC500165034.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4177;J05AE09;APTIVUS;oral solution;100mg 1ml;Prescription;No;BOEHRINGER INGELHEIM INTERNATIONAL GmbH;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000631/WC500025936.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000631/WC500025936.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4178;L03AB08;EXTAVIA;powder and solvent for solution for injection;300mcg;Prescription;Yes;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000933/WC500034701.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000933/WC500034701.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4179;L03AB05;INTRONA;solution for injection in pre-filled pen;30000000RÜ 1.2ml;Prescription;No;Merck Sharp & Dohme Ltd;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000281/WC500034679.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000281/WC500034679.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4180;N05AX08;RISPOLEPT 2 mg;film-coated tablet;2mg;Prescription;Yes;UAB JOHNSON & JOHNSON;SPC_1067509.pdf;PIL_1067509.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4181;N06DX01;EBIXA;oral solution;5mg 0.5ml;Prescription;No;H. LUNDBECK A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000463/WC500058763.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000463/WC500058763.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4182;L01XX17;TOPOTECAN ACTAVIS;powder for concentrate for solution for infusion;1mg;Prescription;No;Actavis Group PTC ehf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001031/WC500039339.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001031/WC500039339.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4183;D10AD80;EPIDUO;gel;1mg/g       +25mg/g      ;Prescription;No;Galderma International;SPC_1731923.pdf;PIL_1731923.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4184;J05AE08;ATAZANAVIR MYLAN;capsule, hard;200mg;Prescription;No;Mylan S.A.S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004048/WC500220523.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004048/WC500220523.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4185;L01XE10;VOTUBIA;tablet;2,5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4186;J05AE10;DARUNAVIR ZENTIVA;film-coated tablet;600mg;Prescription;No;Zentiva k.s.;SPC_1679643.pdf;PIL_1679643.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4187;B02BD02;OCTANATE 500;powder and solvent for solution for injection;500RÜ;Prescription;No;OCTAPHARMA AB;SPC_1080076.pdf;PIL_1080076.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4188;B01AC04;GLOPENEL 75MG;film-coated tablet;75mg;Prescription;Yes;Auxilia Pharma OÜ;SPC_1369908.pdf;PIL_1369908.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4189;A10AD01;ACTRAPHANE 30 INNOLET;suspension for injection in pre-filled pen;100RÜ 1ml;Prescription;No;Novo Nordisk A/S;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000427/WC500025433.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000427/WC500025433.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4190;L01XE26;COMETRIQ;capsule, hard;20mg;Prescription;No;Ipsen Pharma;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002640/WC500163703.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002640/WC500163703.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4191;J01CE01;PENICILLIN G SODIUM SANDOZ;powder for solution for injection /infusion;1000000RÜ;Prescription;No;Sandoz GmbH;SPC_1145281.pdf;PIL_1145281.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4192;B05AA01;ALBUMIN BAXALTA 200G/L;solution for infusion;200g 1l;Prescription;No;Baxalta Innovations GmbH;SPC_1239151.pdf;PIL_1239151.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4193;B03XA02;ARANESP;solution for injection in pre-filled syringe;50mcg 0.5ml;Prescription;Yes;Amgen Europe B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000332/WC500026149.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4194;V03AF10;LEVOFOLINIC ACID MEDAC;solution for injection/infusion;50mg 1ml;Prescription;No;medac Gesellschaft für klinische Spezialpräparate mbH;SPC_1254811.pdf;PIL_1254811.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4195;C09DB01;WAMLOX;film-coated tablet;160mg +5mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1675234.pdf;PIL_1675234.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4196;C10AX12;LOJUXTA;capsule, hard;10mg;Prescription;No;Amryt Pharmaceuticals DAC;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002578/WC500148549.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002578/WC500148549.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4197;C09AA04;PRENESSA Q-TAB;orodispersible tablet;8mg;Prescription;No;Krka, d.d. Novo mesto;SPC_1534407.pdf;PIL_1534407.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4198;C10AA07;ROSUCARD 10MG;film-coated tablet;10mg;Prescription;Yes;Zentiva k.s.;SPC_1396874.pdf;PIL_1396874.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4199;C09BB02;LERCARIL;film-coated tablet;20mg +20mg;Prescription;No;Recordati Ireland Limited;SPC_1599532.pdf;PIL_1599532.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4200;L01BC07;VIDAZA;powder for suspension for injection;100mg;Prescription;No;Celgene Europe BV;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000978/WC500050239.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000978/WC500050239.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4201;G04BE09;VIVANZA;film-coated tablet;5mg;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000488/WC500052777.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000488/WC500052777.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4202;H01AC01;ZOMACTON;powder and solvent for solution for injection;4mg;Prescription;No;FERRING GmbH;SPC_1022061.pdf;PIL_1022061.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4203;B01AB05;CLEXANE;solution for injection in pre-filled syringe;6000RÜ 0.6ml;Prescription;Yes;Sanofi-Aventis Estonia OÜ;SPC_1065552.pdf;PIL_1065552.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4204;M01AC06;MEXOLAN;solution for injection;10mg 1ml;Prescription;No;G.L. Pharma GmbH;SPC_1557356.pdf;PIL_1557356.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4205;A10AD04;HUMALOG MIX50;suspension for injection in cartridge;100TÜ 1ml;Prescription;No;Eli Lilly Nederland B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000088/WC500050332.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000088/WC500050332.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4206;N03AF01;CARBALEX RETARD 600 MG;prolonged-release tablet;600mg;Prescription;Yes;G.L. Pharma GmbH;SPC_1042333.pdf;PIL_1042333.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4207;A10BG03;PIOGLITAZONE TEVA;tablet;30mg;Prescription;No;Teva B.V.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002297/WC500125172.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002297/WC500125172.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4208;A16AB09;ELAPRASE;concentrate for solution for infusion;2mg 1ml;Prescription;No;Shire Human Genetic Therapies AB;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000700/WC500023008.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000700/WC500023008.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4209;L01BB03;LANVIS;tablet;40mg;Prescription;Yes;Aspen Pharma Trading Limited;SPC_1004375.pdf;PIL_1004375.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4210;C09CA08;OLIMESTRA;film-coated tablet;10mg;Prescription;Yes;KRKA d.d., Novo mesto;SPC_1407664.pdf;PIL_1407664.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4211;N03AX16;PREGABALIN ACCORD;capsule, hard;75mg;Prescription;Yes;Accord Healthcare Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004024/WC500193764.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004024/WC500193764.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4212;A07EC02;PENTASA;prolonged-release tablet;500mg;Prescription;Yes;FERRING GmbH;SPC_1023826.pdf;PIL_1023826.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4213;L01XE10;VOTUBIA;dispersible tablet;5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4214;G03FA14;FEMOSTON CONTI;film-coated tablet;5mg +1mg;Prescription;Yes;BGP Products SIA;SPC_1082528.pdf;PIL_1082528.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4215;C02CA04;CARDURA;tablet;2mg;Prescription;Yes;Pfizer Europe MA EEIG;SPC_1028214.pdf;PIL_1028214.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4216;L02BG04;LETROZOLE TEVA;film-coated tablet;2,5mg;Hospital use,Prescription;No;First Pharma OÜ;SPC_1743656.pdf;PIL_1743656.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4217;V09IX04;STERIPET;solution for injection;250MBq 1ml;Prescription;No;GE Healthcare Limited;SPC_1538399.pdf;PIL_1538399.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4218;C01EB17;IVABRADINE ZENTIVA;film-coated tablet;7,5mg;Prescription;No;Zentiva k.s.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004117/WC500221331.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004117/WC500221331.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4219;L01BC06;ECANSYA;film-coated tablet;150mg;Prescription;No;KRKA d.d., Novo mesto;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002605/WC500126966.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002605/WC500126966.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4220;C09DB07;FRAMSYL;capsule, hard;16mg +10mg;Prescription;No;Sandoz Pharmaceuticals d.d.;SPC_1688340.pdf;PIL_1688340.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4221;J07AX80;ADACEL;suspension for injection in pre-filled syringe;0.5ml;Prescription;No;Sanofi Pasteur;SPC_1659416.pdf;PIL_1659416.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4222;M01AC06;MELOXICAM-RATIOPHARM 7,5 MG;tablet;7,5mg;Prescription;Yes;ratiopharm GmbH;SPC_1360134.pdf;PIL_1360134.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4223;N06DA02;YASNAL Q-TAB;orodispersible tablet;5mg;Prescription;Yes;Krka, d.d., Novo mesto;SPC_1453823.pdf;PIL_1453823.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4224;C10BA04;CHOLIB;film-coated tablet;40mg +145mg;Prescription;No;Mylan IRE Healthcare Ltd;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002559/WC500149749.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002559/WC500149749.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4225;L03AB04;ROFERON-A;solution for injection;9000000RÜ 0.5ml;Prescription;No;Roche Eesti OÜ;SPC_1163832.pdf;PIL_1163832.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4226;J01CA04;AMOXICILLIN SANDOZ;film-coated tablet;500mg;Prescription;Yes;Sandoz GmbH;SPC_1066047.pdf;PIL_1066047.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4227;J02AC01;FLUCONAZOLE ACTAVIS;capsule, hard;50mg;Prescription;No;Actavis Group PTC ehf;SPC_1490510.pdf;PIL_1490510.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4228;J07BH01;ROTARIX;oral suspension in pre-filled oral applicator;1annust 1.5ml;Prescription;No;GlaxoSmithKline Biologicals s.a.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000639/WC500054789.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000639/WC500054789.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4229;M01AB05;DICLOFENAC-RATIOPHARM 100 MG;suppository;100mg;Prescription;Yes;ratiopharm GmbH;SPC_1017133.pdf;PIL_1017133.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4230;N06AB04;PRAM 40MG;film-coated tablet;40mg;Prescription;No;G.L. Pharma GmbH;SPC_1109494.pdf;PIL_1109494.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4231;L01BA04;CIAMBRA;powder for concentrate for solution for infusion;500mg;Prescription;No;Menarini International Operations Luxembourg S.A.;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003788/WC500205895.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003788/WC500205895.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4232;V04CX84;PYLOBACTELL;soluble tablet;100mg;Prescription;No;Torbet Laboratories Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000151/WC500045757.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000151/WC500045757.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4233;L01XE10;VOTUBIA;tablet;5mg;Prescription;No;Novartis Europharm Limited;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002311/WC500112238.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
4234;C09CA07;PRITOR;tablet;40mg;Prescription;No;Bayer AG;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000210/WC500042562.pdf;http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000210/WC500042562.pdf;0001-01-01T00:00:01;9999-12-31T23:59:59
